URL,Label,y_true,y_pred
https://fss3v.app.link/eBs6XEP39Hb,1,1,0
https://ozboya.com/ups/,1,1,0
https://kundeservice-portal-kundestotte-moujtabid60474585.codeanyapp.com/wp-content/plugins/ubh/mitid/,1,1,0
https://fc9242df64.nxcli.io/wp-includes/swisscom.chon/,1,1,0
https://truegrip.com/validez-votre-paiement-leboncoin/leboncoin/,1,1,0
https://www.flowcode.com/page/lattee,1,1,0
https://www.tray.com.br/shopee/?utm_campaign=newsletter&amp;utm_content=lancamento-shopee-05042023&amp;utm_medium=email&amp;utm_source=rd-t,1,1,0
https://lp.constantcontactpages.com/cu/mFmiA9p/loaderexcane0,1,1,0
http://info.supportbvmail.com/Bnl/a1b2c3/ed3b4e5e2d3c797bc7aafcc4c7e8fe8f/login1/,1,1,0
https://www.adevosc.org.br/wp-content/linkidin/Index.html,1,1,0
https://pizon.in/,1,1,0
https://web3world.pages.dev/robots.txt,1,1,0
https://imsva91-ctp.trendmicro.com:443/wis/clicktime/v1/query?url=https%3a%2f%2ffirebasestorage.googleapis.com%2fv0%2fb%2fouuiyyebgyiioo.appspot.com%2fo%2findex.html%3falt%3dmedia%26token%3d5bbb572d%2d8000%2d4720%2da032%2d55b2245c47ea&amp;umid=4FED00F3-10DB-C106-8CD6-15E066967A82&amp;auth=8433cbf337ddce28a0e628ea9b1f4d7caf95d774-e0679d4ce871f3a01b714c3ac08d9986fea541ba,1,1,0
https://sites.google.com/view/provind19,1,1,0
http://taobao.niucha.ren/paket.html,1,1,0
https://www.casinobetrug.com/wp-content/aiowps_backups/newnetflix/en/login.php,1,1,0
https://www.google.com/amp/s/dealsvelocity.in/www/Z34LYWY3/ZVdGdWJtbGpheTV5YjJOb1lYUkFkVzVwYkM1amFBPT0=,1,1,0
https://uteta.org/wp-includes/js/,1,1,0
http://sl.unidos.it/Zr55Q,1,1,0
https://unicorretor.com.br/tmb/fr/?utm_campaign=compa001,1,1,0
https://magic.ly/confirmationalert678,1,1,0
https://t.co/LDYmyz2N3J?1amazon,1,1,0
https://www.ucem.edu.mx/admin/pdf/archivos/WEB/Chameleon/Chameleon/en/login.html#info@google.com,1,1,0
http://dl146.dinaserver.com/2676197Jn7078636cS0Zl0Ac30Zfr177851zT,1,1,0
https://simpleweb.vn/huypq_manhtv_na-uy_21-10-2,1,1,0
https://ce51950.tw1.ru/fr/index.php,1,1,0
https://psdlife.com/product/usa-treasury-bank-check-psd-template/,1,1,0
http://pikay13.github.io/Netflix-Clone,1,1,0
http://sitevirtualbcr.0hi.me/?https://www.bancobcr.com/wps/portal/bcr&amp;i=1,1,1,0
https://rebrand.ly/salojsn9801,1,1,0
https://xsdfwe.yourtrap.com/biil,1,1,0
https://ja.popsilla.com/app/jp.japanpost.jp_bank.FIDOapp/,1,1,0
